pixel;lat;lon
16966;41.5500;5.2167
16967;41.5500;5.2333
16968;41.5500;5.2500
16969;41.5500;5.2667
16970;41.5500;5.2833
16971;41.5500;5.3000
16972;41.5500;5.3167
16973;41.5500;5.3333
16974;41.5500;5.3500
16975;41.5500;5.3667
16976;41.5500;5.3833
16977;41.5500;5.4000
16978;41.5500;5.4167
16979;41.5500;5.4333
16980;41.5500;5.4500
16981;41.5500;5.4667
16982;41.5500;5.4833
16983;41.5500;5.5000
16984;41.5500;5.5167
16985;41.5500;5.5333
16986;41.5500;5.5500
16987;41.5500;5.5667
16988;41.5500;5.5833
16989;41.5500;5.6000
16990;41.5500;5.6167
16991;41.5500;5.6333
16992;41.5500;5.6500
16993;41.5500;5.6667
16994;41.5500;5.6833
16995;41.5500;5.7000
16996;41.5500;5.7167
16997;41.5500;5.7333
16998;41.5500;5.7500
16999;41.5500;5.7667
17000;41.5500;5.7833
17001;41.5500;5.8000
17002;41.5500;5.8167
17003;41.5500;5.8333
17004;41.5500;5.8500
17005;41.5500;5.8667
17006;41.5500;5.8833
17007;41.5500;5.9000
17008;41.5500;5.9167
17009;41.5500;5.9333
17010;41.5500;5.9500
17011;41.5500;5.9667
17012;41.5500;5.9833
17013;41.5500;6.0000
17014;41.5667;3.0000
17015;41.5667;3.0167
17016;41.5667;3.0333
17017;41.5667;3.0500
17018;41.5667;3.0667
17019;41.5667;3.0833
17020;41.5667;3.1000
17021;41.5667;3.1167
17022;41.5667;3.1333
17023;41.5667;3.1500
17024;41.5667;3.1667
17025;41.5667;3.1833
17026;41.5667;3.2000
17027;41.5667;3.2167
17028;41.5667;3.2333
17029;41.5667;3.2500
17030;41.5667;3.2667
17031;41.5667;3.2833
17032;41.5667;3.3000
17033;41.5667;3.3167
17034;41.5667;3.3333
17035;41.5667;3.3500
17036;41.5667;3.3667
17037;41.5667;3.3833
17038;41.5667;3.4000
17039;41.5667;3.4167
17040;41.5667;3.4333
17041;41.5667;3.4500
17042;41.5667;3.4667
17043;41.5667;3.4833
17044;41.5667;3.5000
17045;41.5667;3.5167
17046;41.5667;3.5333
17047;41.5667;3.5500
17048;41.5667;3.5667
17049;41.5667;3.5833
17050;41.5667;3.6000
17051;41.5667;3.6167
17052;41.5667;3.6333
17053;41.5667;3.6500
17054;41.5667;3.6667
17055;41.5667;3.6833
17056;41.5667;3.7000
17057;41.5667;3.7167
17058;41.5667;3.7333
17059;41.5667;3.7500
17060;41.5667;3.7667
17061;41.5667;3.7833
17062;41.5667;3.8000
17063;41.5667;3.8167
17064;41.5667;3.8333
17065;41.5667;3.8500
17066;41.5667;3.8667
17067;41.5667;3.8833
17068;41.5667;3.9000
17069;41.5667;3.9167
17070;41.5667;3.9333
17071;41.5667;3.9500
17072;41.5667;3.9667
17073;41.5667;3.9833
17074;41.5667;4.0000
17075;41.5667;4.0167
17076;41.5667;4.0333
17077;41.5667;4.0500
17078;41.5667;4.0667
17079;41.5667;4.0833
17080;41.5667;4.1000
17081;41.5667;4.1167
17082;41.5667;4.1333
17083;41.5667;4.1500
17084;41.5667;4.1667
17085;41.5667;4.1833
17086;41.5667;4.2000
17087;41.5667;4.2167
17088;41.5667;4.2333
17089;41.5667;4.2500
17090;41.5667;4.2667
17091;41.5667;4.2833
17092;41.5667;4.3000
17093;41.5667;4.3167
17094;41.5667;4.3333
17095;41.5667;4.3500
17096;41.5667;4.3667
17097;41.5667;4.3833
17098;41.5667;4.4000
17099;41.5667;4.4167
17100;41.5667;4.4333
17101;41.5667;4.4500
17102;41.5667;4.4667
17103;41.5667;4.4833
17104;41.5667;4.5000
17105;41.5667;4.5167
17106;41.5667;4.5333
17107;41.5667;4.5500
17108;41.5667;4.5667
17109;41.5667;4.5833
17110;41.5667;4.6000
17111;41.5667;4.6167
17112;41.5667;4.6333
17113;41.5667;4.6500
17114;41.5667;4.6667
17115;41.5667;4.6833
17116;41.5667;4.7000
17117;41.5667;4.7167
17118;41.5667;4.7333
17119;41.5667;4.7500
17120;41.5667;4.7667
17121;41.5667;4.7833
17122;41.5667;4.8000
17123;41.5667;4.8167
17124;41.5667;4.8333
17125;41.5667;4.8500
17126;41.5667;4.8667
17127;41.5667;4.8833
17128;41.5667;4.9000
17129;41.5667;4.9167
17130;41.5667;4.9333
17131;41.5667;4.9500
17132;41.5667;4.9667
17133;41.5667;4.9833
17134;41.5667;5.0000
17135;41.5667;5.0167
17136;41.5667;5.0333
17137;41.5667;5.0500
17138;41.5667;5.0667
17139;41.5667;5.0833
17140;41.5667;5.1000
17141;41.5667;5.1167
17142;41.5667;5.1333
17143;41.5667;5.1500
17144;41.5667;5.1667
17145;41.5667;5.1833
17146;41.5667;5.2000
17147;41.5667;5.2167
17148;41.5667;5.2333
17149;41.5667;5.2500
17150;41.5667;5.2667
17151;41.5667;5.2833
17152;41.5667;5.3000
17153;41.5667;5.3167
17154;41.5667;5.3333
17155;41.5667;5.3500
17156;41.5667;5.3667
17157;41.5667;5.3833
17158;41.5667;5.4000
17159;41.5667;5.4167
17160;41.5667;5.4333
17161;41.5667;5.4500
17162;41.5667;5.4667
17163;41.5667;5.4833
17164;41.5667;5.5000
17165;41.5667;5.5167
17166;41.5667;5.5333
17167;41.5667;5.5500
17168;41.5667;5.5667
17169;41.5667;5.5833
17170;41.5667;5.6000
17171;41.5667;5.6167
17172;41.5667;5.6333
17173;41.5667;5.6500
17174;41.5667;5.6667
17175;41.5667;5.6833
17176;41.5667;5.7000
17177;41.5667;5.7167
17178;41.5667;5.7333
17179;41.5667;5.7500
17180;41.5667;5.7667
17181;41.5667;5.7833
17182;41.5667;5.8000
17183;41.5667;5.8167
17184;41.5667;5.8333
17185;41.5667;5.8500
17186;41.5667;5.8667
17187;41.5667;5.8833
17188;41.5667;5.9000
17189;41.5667;5.9167
17190;41.5667;5.9333
17191;41.5667;5.9500
17192;41.5667;5.9667
17193;41.5667;5.9833
17194;41.5667;6.0000
17195;41.5833;3.0000
17196;41.5833;3.0167
17197;41.5833;3.0333
17198;41.5833;3.0500
17199;41.5833;3.0667
17200;41.5833;3.0833
17201;41.5833;3.1000
17202;41.5833;3.1167
17203;41.5833;3.1333
17204;41.5833;3.1500
17205;41.5833;3.1667
17206;41.5833;3.1833
17207;41.5833;3.2000
17208;41.5833;3.2167
17209;41.5833;3.2333
17210;41.5833;3.2500
17211;41.5833;3.2667
17212;41.5833;3.2833
17213;41.5833;3.3000
17214;41.5833;3.3167
17215;41.5833;3.3333
17216;41.5833;3.3500
17217;41.5833;3.3667
17218;41.5833;3.3833
17219;41.5833;3.4000
17220;41.5833;3.4167
17221;41.5833;3.4333
17222;41.5833;3.4500
17223;41.5833;3.4667
17224;41.5833;3.4833
17225;41.5833;3.5000
17226;41.5833;3.5167
17227;41.5833;3.5333
17228;41.5833;3.5500
17229;41.5833;3.5667
17230;41.5833;3.5833
17231;41.5833;3.6000
17232;41.5833;3.6167
17233;41.5833;3.6333
17234;41.5833;3.6500
17235;41.5833;3.6667
17236;41.5833;3.6833
17237;41.5833;3.7000
17238;41.5833;3.7167
17239;41.5833;3.7333
17240;41.5833;3.7500
17241;41.5833;3.7667
17242;41.5833;3.7833
17243;41.5833;3.8000
17244;41.5833;3.8167
17245;41.5833;3.8333
17246;41.5833;3.8500
17247;41.5833;3.8667
17248;41.5833;3.8833
17249;41.5833;3.9000
17250;41.5833;3.9167
17251;41.5833;3.9333
17252;41.5833;3.9500
17253;41.5833;3.9667
17254;41.5833;3.9833
17255;41.5833;4.0000
17256;41.5833;4.0167
17257;41.5833;4.0333
17258;41.5833;4.0500
17259;41.5833;4.0667
17260;41.5833;4.0833
17261;41.5833;4.1000
17262;41.5833;4.1167
17263;41.5833;4.1333
17264;41.5833;4.1500
17265;41.5833;4.1667
17266;41.5833;4.1833
17267;41.5833;4.2000
17268;41.5833;4.2167
17269;41.5833;4.2333
17270;41.5833;4.2500
17271;41.5833;4.2667
17272;41.5833;4.2833
17273;41.5833;4.3000
17274;41.5833;4.3167
17275;41.5833;4.3333
17276;41.5833;4.3500
17277;41.5833;4.3667
17278;41.5833;4.3833
17279;41.5833;4.4000
17280;41.5833;4.4167
17281;41.5833;4.4333
17282;41.5833;4.4500
17283;41.5833;4.4667
17284;41.5833;4.4833
17285;41.5833;4.5000
17286;41.5833;4.5167
17287;41.5833;4.5333
17288;41.5833;4.5500
17289;41.5833;4.5667
17290;41.5833;4.5833
17291;41.5833;4.6000
17292;41.5833;4.6167
17293;41.5833;4.6333
17294;41.5833;4.6500
17295;41.5833;4.6667
17296;41.5833;4.6833
17297;41.5833;4.7000
17298;41.5833;4.7167
17299;41.5833;4.7333
17300;41.5833;4.7500
17301;41.5833;4.7667
17302;41.5833;4.7833
17303;41.5833;4.8000
17304;41.5833;4.8167
17305;41.5833;4.8333
17306;41.5833;4.8500
17307;41.5833;4.8667
17308;41.5833;4.8833
17309;41.5833;4.9000
17310;41.5833;4.9167
17311;41.5833;4.9333
17312;41.5833;4.9500
17313;41.5833;4.9667
17314;41.5833;4.9833
17315;41.5833;5.0000
17316;41.5833;5.0167
17317;41.5833;5.0333
17318;41.5833;5.0500
17319;41.5833;5.0667
17320;41.5833;5.0833
17321;41.5833;5.1000
17322;41.5833;5.1167
17323;41.5833;5.1333
17324;41.5833;5.1500
17325;41.5833;5.1667
17326;41.5833;5.1833
17327;41.5833;5.2000
17328;41.5833;5.2167
17329;41.5833;5.2333
17330;41.5833;5.2500
17331;41.5833;5.2667
17332;41.5833;5.2833
17333;41.5833;5.3000
17334;41.5833;5.3167
17335;41.5833;5.3333
17336;41.5833;5.3500
17337;41.5833;5.3667
17338;41.5833;5.3833
17339;41.5833;5.4000
17340;41.5833;5.4167
17341;41.5833;5.4333
17342;41.5833;5.4500
17343;41.5833;5.4667
17344;41.5833;5.4833
17345;41.5833;5.5000
17346;41.5833;5.5167
17347;41.5833;5.5333
17348;41.5833;5.5500
17349;41.5833;5.5667
17350;41.5833;5.5833
17351;41.5833;5.6000
17352;41.5833;5.6167
17353;41.5833;5.6333
17354;41.5833;5.6500
17355;41.5833;5.6667
17356;41.5833;5.6833
17357;41.5833;5.7000
17358;41.5833;5.7167
17359;41.5833;5.7333
17360;41.5833;5.7500
17361;41.5833;5.7667
17362;41.5833;5.7833
17363;41.5833;5.8000
17364;41.5833;5.8167
17365;41.5833;5.8333
17366;41.5833;5.8500
17367;41.5833;5.8667
17368;41.5833;5.8833
17369;41.5833;5.9000
17370;41.5833;5.9167
17371;41.5833;5.9333
17372;41.5833;5.9500
17373;41.5833;5.9667
17374;41.5833;5.9833
17375;41.5833;6.0000
17376;41.6000;3.0000
17377;41.6000;3.0167
17378;41.6000;3.0333
17379;41.6000;3.0500
17380;41.6000;3.0667
17381;41.6000;3.0833
17382;41.6000;3.1000
17383;41.6000;3.1167
17384;41.6000;3.1333
17385;41.6000;3.1500
17386;41.6000;3.1667
17387;41.6000;3.1833
17388;41.6000;3.2000
17389;41.6000;3.2167
17390;41.6000;3.2333
17391;41.6000;3.2500
17392;41.6000;3.2667
17393;41.6000;3.2833
17394;41.6000;3.3000
17395;41.6000;3.3167
17396;41.6000;3.3333
17397;41.6000;3.3500
17398;41.6000;3.3667
17399;41.6000;3.3833
17400;41.6000;3.4000
17401;41.6000;3.4167
17402;41.6000;3.4333
17403;41.6000;3.4500
17404;41.6000;3.4667
17405;41.6000;3.4833
17406;41.6000;3.5000
17407;41.6000;3.5167
17408;41.6000;3.5333
17409;41.6000;3.5500
17410;41.6000;3.5667
17411;41.6000;3.5833
17412;41.6000;3.6000
17413;41.6000;3.6167
17414;41.6000;3.6333
17415;41.6000;3.6500
17416;41.6000;3.6667
17417;41.6000;3.6833
17418;41.6000;3.7000
17419;41.6000;3.7167
17420;41.6000;3.7333
17421;41.6000;3.7500
17422;41.6000;3.7667
17423;41.6000;3.7833
17424;41.6000;3.8000
17425;41.6000;3.8167
17426;41.6000;3.8333
17427;41.6000;3.8500
17428;41.6000;3.8667
17429;41.6000;3.8833
17430;41.6000;3.9000
17431;41.6000;3.9167
17432;41.6000;3.9333
17433;41.6000;3.9500
17434;41.6000;3.9667
17435;41.6000;3.9833
17436;41.6000;4.0000
17437;41.6000;4.0167
17438;41.6000;4.0333
17439;41.6000;4.0500
17440;41.6000;4.0667
17441;41.6000;4.0833
17442;41.6000;4.1000
17443;41.6000;4.1167
17444;41.6000;4.1333
17445;41.6000;4.1500
17446;41.6000;4.1667
17447;41.6000;4.1833
17448;41.6000;4.2000
17449;41.6000;4.2167
17450;41.6000;4.2333
17451;41.6000;4.2500
17452;41.6000;4.2667
17453;41.6000;4.2833
17454;41.6000;4.3000
17455;41.6000;4.3167
17456;41.6000;4.3333
17457;41.6000;4.3500
17458;41.6000;4.3667
17459;41.6000;4.3833
17460;41.6000;4.4000
17461;41.6000;4.4167
17462;41.6000;4.4333
17463;41.6000;4.4500
17464;41.6000;4.4667
17465;41.6000;4.4833
17466;41.6000;4.5000
17467;41.6000;4.5167
17468;41.6000;4.5333
17469;41.6000;4.5500
17470;41.6000;4.5667
17471;41.6000;4.5833
17472;41.6000;4.6000
17473;41.6000;4.6167
17474;41.6000;4.6333
17475;41.6000;4.6500
17476;41.6000;4.6667
17477;41.6000;4.6833
17478;41.6000;4.7000
17479;41.6000;4.7167
17480;41.6000;4.7333
17481;41.6000;4.7500
17482;41.6000;4.7667
17483;41.6000;4.7833
17484;41.6000;4.8000
17485;41.6000;4.8167
17486;41.6000;4.8333
17487;41.6000;4.8500
17488;41.6000;4.8667
17489;41.6000;4.8833
17490;41.6000;4.9000
17491;41.6000;4.9167
17492;41.6000;4.9333
17493;41.6000;4.9500
17494;41.6000;4.9667
17495;41.6000;4.9833
17496;41.6000;5.0000
17497;41.6000;5.0167
17498;41.6000;5.0333
17499;41.6000;5.0500
17500;41.6000;5.0667
17501;41.6000;5.0833
17502;41.6000;5.1000
17503;41.6000;5.1167
17504;41.6000;5.1333
17505;41.6000;5.1500
17506;41.6000;5.1667
17507;41.6000;5.1833
17508;41.6000;5.2000
17509;41.6000;5.2167
17510;41.6000;5.2333
17511;41.6000;5.2500
17512;41.6000;5.2667
17513;41.6000;5.2833
17514;41.6000;5.3000
17515;41.6000;5.3167
17516;41.6000;5.3333
17517;41.6000;5.3500
17518;41.6000;5.3667
17519;41.6000;5.3833
17520;41.6000;5.4000
17521;41.6000;5.4167
17522;41.6000;5.4333
17523;41.6000;5.4500
17524;41.6000;5.4667
17525;41.6000;5.4833
17526;41.6000;5.5000
17527;41.6000;5.5167
17528;41.6000;5.5333
17529;41.6000;5.5500
17530;41.6000;5.5667
17531;41.6000;5.5833
17532;41.6000;5.6000
17533;41.6000;5.6167
17534;41.6000;5.6333
17535;41.6000;5.6500
17536;41.6000;5.6667
17537;41.6000;5.6833
17538;41.6000;5.7000
17539;41.6000;5.7167
17540;41.6000;5.7333
17541;41.6000;5.7500
17542;41.6000;5.7667
17543;41.6000;5.7833
17544;41.6000;5.8000
17545;41.6000;5.8167
17546;41.6000;5.8333
17547;41.6000;5.8500
17548;41.6000;5.8667
17549;41.6000;5.8833
17550;41.6000;5.9000
17551;41.6000;5.9167
17552;41.6000;5.9333
17553;41.6000;5.9500
17554;41.6000;5.9667
17555;41.6000;5.9833
17556;41.6000;6.0000
17557;41.6167;3.0000
17558;41.6167;3.0167
17559;41.6167;3.0333
17560;41.6167;3.0500
17561;41.6167;3.0667
17562;41.6167;3.0833
17563;41.6167;3.1000
17564;41.6167;3.1167
17565;41.6167;3.1333
17566;41.6167;3.1500
17567;41.6167;3.1667
17568;41.6167;3.1833
17569;41.6167;3.2000
17570;41.6167;3.2167
17571;41.6167;3.2333
17572;41.6167;3.2500
17573;41.6167;3.2667
17574;41.6167;3.2833
17575;41.6167;3.3000
17576;41.6167;3.3167
17577;41.6167;3.3333
17578;41.6167;3.3500
17579;41.6167;3.3667
17580;41.6167;3.3833
17581;41.6167;3.4000
17582;41.6167;3.4167
17583;41.6167;3.4333
17584;41.6167;3.4500
17585;41.6167;3.4667
17586;41.6167;3.4833
17587;41.6167;3.5000
17588;41.6167;3.5167
17589;41.6167;3.5333
17590;41.6167;3.5500
17591;41.6167;3.5667
17592;41.6167;3.5833
17593;41.6167;3.6000
17594;41.6167;3.6167
17595;41.6167;3.6333
17596;41.6167;3.6500
17597;41.6167;3.6667
17598;41.6167;3.6833
17599;41.6167;3.7000
17600;41.6167;3.7167
17601;41.6167;3.7333
17602;41.6167;3.7500
17603;41.6167;3.7667
17604;41.6167;3.7833
17605;41.6167;3.8000
17606;41.6167;3.8167
17607;41.6167;3.8333
17608;41.6167;3.8500
17609;41.6167;3.8667
17610;41.6167;3.8833
17611;41.6167;3.9000
17612;41.6167;3.9167
17613;41.6167;3.9333
17614;41.6167;3.9500
17615;41.6167;3.9667
17616;41.6167;3.9833
17617;41.6167;4.0000
17618;41.6167;4.0167
17619;41.6167;4.0333
17620;41.6167;4.0500
17621;41.6167;4.0667
17622;41.6167;4.0833
17623;41.6167;4.1000
17624;41.6167;4.1167
17625;41.6167;4.1333
17626;41.6167;4.1500
17627;41.6167;4.1667
17628;41.6167;4.1833
17629;41.6167;4.2000
17630;41.6167;4.2167
17631;41.6167;4.2333
17632;41.6167;4.2500
17633;41.6167;4.2667
17634;41.6167;4.2833
17635;41.6167;4.3000
17636;41.6167;4.3167
17637;41.6167;4.3333
17638;41.6167;4.3500
17639;41.6167;4.3667
17640;41.6167;4.3833
17641;41.6167;4.4000
17642;41.6167;4.4167
17643;41.6167;4.4333
17644;41.6167;4.4500
17645;41.6167;4.4667
17646;41.6167;4.4833
17647;41.6167;4.5000
17648;41.6167;4.5167
17649;41.6167;4.5333
17650;41.6167;4.5500
17651;41.6167;4.5667
17652;41.6167;4.5833
17653;41.6167;4.6000
17654;41.6167;4.6167
17655;41.6167;4.6333
17656;41.6167;4.6500
17657;41.6167;4.6667
17658;41.6167;4.6833
17659;41.6167;4.7000
17660;41.6167;4.7167
17661;41.6167;4.7333
17662;41.6167;4.7500
17663;41.6167;4.7667
17664;41.6167;4.7833
17665;41.6167;4.8000
17666;41.6167;4.8167
17667;41.6167;4.8333
17668;41.6167;4.8500
17669;41.6167;4.8667
17670;41.6167;4.8833
17671;41.6167;4.9000
17672;41.6167;4.9167
17673;41.6167;4.9333
17674;41.6167;4.9500
17675;41.6167;4.9667
17676;41.6167;4.9833
17677;41.6167;5.0000
17678;41.6167;5.0167
17679;41.6167;5.0333
17680;41.6167;5.0500
17681;41.6167;5.0667
17682;41.6167;5.0833
17683;41.6167;5.1000
17684;41.6167;5.1167
17685;41.6167;5.1333
17686;41.6167;5.1500
17687;41.6167;5.1667
17688;41.6167;5.1833
17689;41.6167;5.2000
17690;41.6167;5.2167
17691;41.6167;5.2333
17692;41.6167;5.2500
17693;41.6167;5.2667
17694;41.6167;5.2833
17695;41.6167;5.3000
17696;41.6167;5.3167
17697;41.6167;5.3333
17698;41.6167;5.3500
17699;41.6167;5.3667
17700;41.6167;5.3833
17701;41.6167;5.4000
17702;41.6167;5.4167
17703;41.6167;5.4333
17704;41.6167;5.4500
17705;41.6167;5.4667
17706;41.6167;5.4833
17707;41.6167;5.5000
17708;41.6167;5.5167
17709;41.6167;5.5333
17710;41.6167;5.5500
17711;41.6167;5.5667
17712;41.6167;5.5833
17713;41.6167;5.6000
17714;41.6167;5.6167
17715;41.6167;5.6333
17716;41.6167;5.6500
17717;41.6167;5.6667
17718;41.6167;5.6833
17719;41.6167;5.7000
17720;41.6167;5.7167
17721;41.6167;5.7333
17722;41.6167;5.7500
17723;41.6167;5.7667
17724;41.6167;5.7833
17725;41.6167;5.8000
17726;41.6167;5.8167
17727;41.6167;5.8333
17728;41.6167;5.8500
17729;41.6167;5.8667
17730;41.6167;5.8833
17731;41.6167;5.9000
17732;41.6167;5.9167
17733;41.6167;5.9333
17734;41.6167;5.9500
17735;41.6167;5.9667
17736;41.6167;5.9833
17737;41.6167;6.0000
17738;41.6333;3.0000
17739;41.6333;3.0167
17740;41.6333;3.0333
17741;41.6333;3.0500
17742;41.6333;3.0667
17743;41.6333;3.0833
17744;41.6333;3.1000
17745;41.6333;3.1167
17746;41.6333;3.1333
17747;41.6333;3.1500
17748;41.6333;3.1667
17749;41.6333;3.1833
17750;41.6333;3.2000
17751;41.6333;3.2167
17752;41.6333;3.2333
17753;41.6333;3.2500
17754;41.6333;3.2667
17755;41.6333;3.2833
17756;41.6333;3.3000
17757;41.6333;3.3167
17758;41.6333;3.3333
17759;41.6333;3.3500
17760;41.6333;3.3667
17761;41.6333;3.3833
17762;41.6333;3.4000
17763;41.6333;3.4167
17764;41.6333;3.4333
17765;41.6333;3.4500
17766;41.6333;3.4667
17767;41.6333;3.4833
17768;41.6333;3.5000
17769;41.6333;3.5167
17770;41.6333;3.5333
17771;41.6333;3.5500
17772;41.6333;3.5667
17773;41.6333;3.5833
17774;41.6333;3.6000
17775;41.6333;3.6167
17776;41.6333;3.6333
17777;41.6333;3.6500
17778;41.6333;3.6667
17779;41.6333;3.6833
17780;41.6333;3.7000
17781;41.6333;3.7167
17782;41.6333;3.7333
17783;41.6333;3.7500
17784;41.6333;3.7667
17785;41.6333;3.7833
17786;41.6333;3.8000
17787;41.6333;3.8167
17788;41.6333;3.8333
17789;41.6333;3.8500
17790;41.6333;3.8667
17791;41.6333;3.8833
17792;41.6333;3.9000
17793;41.6333;3.9167
17794;41.6333;3.9333
17795;41.6333;3.9500
17796;41.6333;3.9667
17797;41.6333;3.9833
17798;41.6333;4.0000
17799;41.6333;4.0167
17800;41.6333;4.0333
17801;41.6333;4.0500
17802;41.6333;4.0667
17803;41.6333;4.0833
17804;41.6333;4.1000
17805;41.6333;4.1167
17806;41.6333;4.1333
17807;41.6333;4.1500
17808;41.6333;4.1667
17809;41.6333;4.1833
17810;41.6333;4.2000
17811;41.6333;4.2167
17812;41.6333;4.2333
17813;41.6333;4.2500
17814;41.6333;4.2667
17815;41.6333;4.2833
17816;41.6333;4.3000
17817;41.6333;4.3167
17818;41.6333;4.3333
17819;41.6333;4.3500
17820;41.6333;4.3667
17821;41.6333;4.3833
17822;41.6333;4.4000
17823;41.6333;4.4167
17824;41.6333;4.4333
17825;41.6333;4.4500
17826;41.6333;4.4667
17827;41.6333;4.4833
17828;41.6333;4.5000
17829;41.6333;4.5167
17830;41.6333;4.5333
17831;41.6333;4.5500
17832;41.6333;4.5667
17833;41.6333;4.5833
17834;41.6333;4.6000
17835;41.6333;4.6167
17836;41.6333;4.6333
17837;41.6333;4.6500
17838;41.6333;4.6667
17839;41.6333;4.6833
17840;41.6333;4.7000
17841;41.6333;4.7167
17842;41.6333;4.7333
17843;41.6333;4.7500
17844;41.6333;4.7667
17845;41.6333;4.7833
17846;41.6333;4.8000
17847;41.6333;4.8167
17848;41.6333;4.8333
17849;41.6333;4.8500
17850;41.6333;4.8667
17851;41.6333;4.8833
17852;41.6333;4.9000
17853;41.6333;4.9167
17854;41.6333;4.9333
17855;41.6333;4.9500
17856;41.6333;4.9667
17857;41.6333;4.9833
17858;41.6333;5.0000
17859;41.6333;5.0167
17860;41.6333;5.0333
17861;41.6333;5.0500
17862;41.6333;5.0667
17863;41.6333;5.0833
17864;41.6333;5.1000
17865;41.6333;5.1167
17866;41.6333;5.1333
17867;41.6333;5.1500
17868;41.6333;5.1667
17869;41.6333;5.1833
17870;41.6333;5.2000
17871;41.6333;5.2167
17872;41.6333;5.2333
17873;41.6333;5.2500
17874;41.6333;5.2667
17875;41.6333;5.2833
17876;41.6333;5.3000
17877;41.6333;5.3167
17878;41.6333;5.3333
17879;41.6333;5.3500
17880;41.6333;5.3667
17881;41.6333;5.3833
17882;41.6333;5.4000
17883;41.6333;5.4167
17884;41.6333;5.4333
17885;41.6333;5.4500
17886;41.6333;5.4667
17887;41.6333;5.4833
17888;41.6333;5.5000
17889;41.6333;5.5167
17890;41.6333;5.5333
17891;41.6333;5.5500
17892;41.6333;5.5667
17893;41.6333;5.5833
17894;41.6333;5.6000
17895;41.6333;5.6167
17896;41.6333;5.6333
17897;41.6333;5.6500
17898;41.6333;5.6667
17899;41.6333;5.6833
17900;41.6333;5.7000
17901;41.6333;5.7167
17902;41.6333;5.7333
17903;41.6333;5.7500
17904;41.6333;5.7667
17905;41.6333;5.7833
17906;41.6333;5.8000
17907;41.6333;5.8167
17908;41.6333;5.8333
17909;41.6333;5.8500
17910;41.6333;5.8667
17911;41.6333;5.8833
17912;41.6333;5.9000
17913;41.6333;5.9167
17914;41.6333;5.9333
17915;41.6333;5.9500
17916;41.6333;5.9667
17917;41.6333;5.9833
17918;41.6333;6.0000
17919;41.6500;3.0000
17920;41.6500;3.0167
17921;41.6500;3.0333
17922;41.6500;3.0500
17923;41.6500;3.0667
17924;41.6500;3.0833
17925;41.6500;3.1000
17926;41.6500;3.1167
17927;41.6500;3.1333
17928;41.6500;3.1500
17929;41.6500;3.1667
17930;41.6500;3.1833
17931;41.6500;3.2000
17932;41.6500;3.2167
17933;41.6500;3.2333
17934;41.6500;3.2500
17935;41.6500;3.2667
17936;41.6500;3.2833
17937;41.6500;3.3000
17938;41.6500;3.3167
17939;41.6500;3.3333
17940;41.6500;3.3500
17941;41.6500;3.3667
17942;41.6500;3.3833
17943;41.6500;3.4000
17944;41.6500;3.4167
17945;41.6500;3.4333
17946;41.6500;3.4500
17947;41.6500;3.4667
17948;41.6500;3.4833
17949;41.6500;3.5000
17950;41.6500;3.5167
17951;41.6500;3.5333
17952;41.6500;3.5500
17953;41.6500;3.5667
17954;41.6500;3.5833
17955;41.6500;3.6000
17956;41.6500;3.6167
17957;41.6500;3.6333
17958;41.6500;3.6500
17959;41.6500;3.6667
17960;41.6500;3.6833
17961;41.6500;3.7000
17962;41.6500;3.7167
17963;41.6500;3.7333
17964;41.6500;3.7500
17965;41.6500;3.7667
17966;41.6500;3.7833
17967;41.6500;3.8000
17968;41.6500;3.8167
17969;41.6500;3.8333
17970;41.6500;3.8500
17971;41.6500;3.8667
17972;41.6500;3.8833
17973;41.6500;3.9000
17974;41.6500;3.9167
17975;41.6500;3.9333
17976;41.6500;3.9500
17977;41.6500;3.9667
17978;41.6500;3.9833
17979;41.6500;4.0000
17980;41.6500;4.0167
17981;41.6500;4.0333
17982;41.6500;4.0500
17983;41.6500;4.0667
17984;41.6500;4.0833
17985;41.6500;4.1000
17986;41.6500;4.1167
17987;41.6500;4.1333
17988;41.6500;4.1500
17989;41.6500;4.1667
17990;41.6500;4.1833
17991;41.6500;4.2000
17992;41.6500;4.2167
17993;41.6500;4.2333
17994;41.6500;4.2500
17995;41.6500;4.2667
17996;41.6500;4.2833
17997;41.6500;4.3000
17998;41.6500;4.3167
17999;41.6500;4.3333
18000;41.6500;4.3500
18001;41.6500;4.3667
18002;41.6500;4.3833
18003;41.6500;4.4000
18004;41.6500;4.4167
18005;41.6500;4.4333
18006;41.6500;4.4500
18007;41.6500;4.4667
18008;41.6500;4.4833
18009;41.6500;4.5000
18010;41.6500;4.5167
18011;41.6500;4.5333
18012;41.6500;4.5500
18013;41.6500;4.5667
18014;41.6500;4.5833
18015;41.6500;4.6000
18016;41.6500;4.6167
18017;41.6500;4.6333
18018;41.6500;4.6500
18019;41.6500;4.6667
18020;41.6500;4.6833
18021;41.6500;4.7000
18022;41.6500;4.7167
18023;41.6500;4.7333
18024;41.6500;4.7500
18025;41.6500;4.7667
18026;41.6500;4.7833
18027;41.6500;4.8000
18028;41.6500;4.8167
18029;41.6500;4.8333
18030;41.6500;4.8500
18031;41.6500;4.8667
18032;41.6500;4.8833
18033;41.6500;4.9000
18034;41.6500;4.9167
18035;41.6500;4.9333
18036;41.6500;4.9500
18037;41.6500;4.9667
18038;41.6500;4.9833
18039;41.6500;5.0000
18040;41.6500;5.0167
18041;41.6500;5.0333
